resistance,node,metric,max_level,avg_level
0.5,241,1129.84,1.0,0.062632
0.5,279,982.48,1.0,-0.050783999999999996
0.5,281,1059.88,1.0,0.024104000000000004
0.5,370,1027.8,1.0,-0.021831999999999997
0.5,556,1103.02,1.0,0.046099999999999995
0.5,602,937.8,1.0,-0.12147200000000001
0.5,621,1049.4,1.0,0.005696000000000004
0.5,638,1066.72,1.0,0.005951999999999998
0.5,816,1100.94,1.0,0.029836
0.5,857,1066.0,1.0,0.03025600000000001
0.5,889,1001.24,1.0,-0.06372799999999999
0.5,904,1085.34,1.0,0.015228000000000005
0.5,1011,1130.02,1.0,0.029340000000000005
0.5,1055,1071.34,1.0,0.014076
0.5,1140,1094.92,1.0,0.030144
0.5,1428,1103.9,1.0,0.01951599999999999
0.5,1488,1066.46,1.0,0.007507999999999999
0.5,1600,1079.18,1.0,0.01429200000000001
0.5,1674,1083.1,1.0,0.005779999999999996
0.5,1720,1061.28,1.0,-0.02236799999999999
0.5,1781,1121.92,1.0,0.043359999999999996
0.5,1839,1082.26,1.0,0.02945999999999999
0.5,1897,989.5,1.0,-0.05474000000000001
0.5,1919,1139.72,1.0,0.06571999999999999
0.5,1957,1022.42,1.0,-0.030019999999999988
0.5,1971,1078.0,1.0,0.03940800000000002
0.5,2020,1069.52,1.0,0.005544000000000005
0.5,2109,1119.92,1.0,0.06794399999999999
0.5,2118,1074.66,1.0,0.010772000000000009
0.5,2127,1013.4,1.0,-0.02684800000000001
0.5,2178,998.18,1.0,-0.045436
0.5,2279,1077.88,1.0,-0.0001760000000000045
0.5,2281,1116.62,1.0,0.058203999999999985
0.5,2297,1028.6,1.0,-0.037896
0.5,2327,1082.38,1.0,0.008011999999999997
0.5,2343,1004.28,1.0,-0.018696
0.5,2446,1023.44,1.0,-0.023952
0.5,2460,1097.94,1.0,0.010372
0.5,2718,1105.6,1.0,0.05321600000000001
0.5,2839,1075.02,1.0,-0.003940000000000004
0.5,2861,944.38,1.0,-0.07804400000000002
0.5,2896,1119.36,1.0,0.06272800000000005
0.5,2965,1112.62,1.0,0.08500399999999997
0.5,2989,1024.04,1.0,-0.03552
0.5,3012,1144.62,1.0,0.09084400000000001
0.5,3060,1058.76,1.0,0.003992000000000002
0.5,3123,1063.14,1.0,-0.005716000000000006
0.5,3192,1108.22,1.0,0.022436000000000008
0.5,3197,1096.2,1.0,0.035136
0.5,3207,1141.44,1.0,0.07963200000000002
0.5,3246,1122.98,1.0,0.057140000000000024
0.5,3251,1098.56,1.0,0.032864000000000004
0.5,3259,1080.24,1.0,-0.0018799999999999945
0.5,3376,1056.26,1.0,-0.015235999999999994
0.5,3690,1051.58,1.0,0.0006519999999999979
0.5,3764,1127.6,1.0,0.087856
0.5,3781,1125.02,1.0,0.061132000000000006
0.5,3825,1051.84,1.0,0.008159999999999992
0.5,3830,1106.9,1.0,0.030923999999999983
0.5,3926,1015.56,1.0,-0.028840000000000008
0.5,3955,1066.38,1.0,-0.009492
0.5,3964,1081.42,1.0,0.022204
0.5,3978,1072.36,1.0,0.012256
0.5,4003,1145.76,1.0,0.08944
0.5,4007,1059.56,1.0,-0.007959999999999993
0.5,4047,1132.82,1.0,0.095572
0.5,4177,1073.98,1.0,0.006635999999999998
0.5,4185,1095.18,1.0,0.05979599999999999
0.5,4240,1070.62,1.0,0.041668000000000004
0.5,4242,1104.1,1.0,0.032291999999999994
0.5,4278,1048.72,1.0,-0.007256000000000004
0.5,4304,1093.12,1.0,0.030992000000000006
0.5,4327,1094.84,1.0,0.05348
0.5,4344,1028.44,1.0,-0.011535999999999996
0.5,4349,1126.74,1.0,0.06486000000000001
0.5,4368,1097.7,1.0,0.058891999999999986
0.5,4435,1067.2,1.0,0.017048
0.5,4480,1098.56,1.0,0.036351999999999995
0.5,4481,1064.2,1.0,0.021815999999999995
0.5,4504,1043.9,1.0,-0.025212
0.5,4586,1073.04,1.0,0.03211200000000002
0.5,4587,1123.06,1.0,0.06661999999999998
0.5,4620,1110.32,1.0,0.029008000000000003
0.5,4642,1098.68,1.0,0.04444
0.5,4719,1002.68,1.0,-0.048512000000000007
0.5,4740,1068.1,1.0,-0.000980000000000002
0.5,4753,1106.26,1.0,0.02644400000000001
0.5,4776,1145.16,1.0,0.09113600000000002
0.5,4787,1094.4,1.0,0.021703999999999994
0.5,4814,1060.78,1.0,0.020612
0.5,4826,1086.64,1.0,0.028743999999999995
0.5,4906,1031.54,1.0,-0.02282
0.5,4947,1046.98,1.0,-0.005372000000000003
0.75,96,1098.28,1.0,0.009103999999999996
0.75,102,1106.34,1.0,0.06609999999999999
0.75,136,1084.46,1.0,0.009236000000000001
0.75,172,1026.46,1.0,-0.032515999999999996
0.75,241,1129.84,1.0,0.062632
0.75,279,982.48,1.0,-0.050783999999999996
0.75,281,1059.88,1.0,0.024104000000000004
0.75,370,1027.8,1.0,-0.021831999999999997
0.75,556,1103.02,1.0,0.046099999999999995
0.75,602,937.8,1.0,-0.12147200000000001
0.75,621,1049.4,1.0,0.005696000000000004
0.75,638,1066.72,1.0,0.005951999999999998
0.75,816,1100.94,1.0,0.029836
0.75,857,1066.0,1.0,0.03025600000000001
0.75,889,1001.24,1.0,-0.06372799999999999
0.75,904,1085.34,1.0,0.015228000000000005
0.75,1011,1130.02,1.0,0.029340000000000005
0.75,1055,1071.34,1.0,0.014076
0.75,1140,1094.92,1.0,0.030144
0.75,1428,1103.9,1.0,0.01951599999999999
0.75,1488,1066.46,1.0,0.007507999999999999
0.75,1600,1079.18,1.0,0.01429200000000001
0.75,1674,1083.1,1.0,0.005779999999999996
0.75,1720,1061.28,1.0,-0.02236799999999999
0.75,1781,1121.92,1.0,0.043359999999999996
0.75,1839,1082.26,1.0,0.02945999999999999
0.75,1897,989.5,1.0,-0.05474000000000001
0.75,1919,1139.72,1.0,0.06571999999999999
0.75,1957,1022.42,1.0,-0.030019999999999988
0.75,1971,1078.0,1.0,0.03940800000000002
0.75,2020,1069.52,1.0,0.005544000000000005
0.75,2109,1119.92,1.0,0.06794399999999999
0.75,2118,1074.66,1.0,0.010772000000000009
0.75,2127,1013.4,1.0,-0.02684800000000001
0.75,2178,998.18,1.0,-0.045436
0.75,2279,1077.88,1.0,-0.0001760000000000045
0.75,2281,1116.62,1.0,0.058203999999999985
0.75,2297,1028.6,1.0,-0.037896
0.75,2327,1082.38,1.0,0.008011999999999997
0.75,2343,1004.28,1.0,-0.018696
0.75,2446,1023.44,1.0,-0.023952
0.75,2460,1097.94,1.0,0.010372
0.75,2718,1105.6,1.0,0.05321600000000001
0.75,2839,1075.02,1.0,-0.003940000000000004
0.75,2861,944.38,1.0,-0.07804400000000002
0.75,2896,1119.36,1.0,0.06272800000000005
0.75,2965,1112.62,1.0,0.08500399999999997
0.75,2989,1024.04,1.0,-0.03552
0.75,3012,1144.62,1.0,0.09084400000000001
0.75,3060,1058.76,1.0,0.003992000000000002
0.75,3123,1063.14,1.0,-0.005716000000000006
0.75,3192,1108.22,1.0,0.022436000000000008
0.75,3197,1096.2,1.0,0.035136
0.75,3207,1141.44,1.0,0.07963200000000002
0.75,3246,1122.98,1.0,0.057140000000000024
0.75,3251,1098.56,1.0,0.032864000000000004
0.75,3259,1080.24,1.0,-0.0018799999999999945
0.75,3376,1056.26,1.0,-0.015235999999999994
0.75,3690,1051.58,1.0,0.0006519999999999979
0.75,3764,1127.6,1.0,0.087856
0.75,3781,1125.02,1.0,0.061132000000000006
0.75,3825,1051.84,1.0,0.008159999999999992
0.75,3830,1106.9,1.0,0.030923999999999983
0.75,3926,1015.56,1.0,-0.028840000000000008
0.75,3955,1066.38,1.0,-0.009492
0.75,3964,1081.42,1.0,0.022204
0.75,3978,1072.36,1.0,0.012256
0.75,4003,1145.76,1.0,0.08944
0.75,4007,1059.56,1.0,-0.007959999999999993
0.75,4047,1132.82,1.0,0.095572
0.75,4177,1073.98,1.0,0.006635999999999998
0.75,4185,1095.18,1.0,0.05979599999999999
0.75,4240,1070.62,1.0,0.041668000000000004
0.75,4242,1104.1,1.0,0.032291999999999994
0.75,4278,1048.72,1.0,-0.007256000000000004
0.75,4304,1093.12,1.0,0.030992000000000006
0.75,4327,1094.84,1.0,0.05348
0.75,4344,1028.44,1.0,-0.011535999999999996
0.75,4349,1126.74,1.0,0.06486000000000001
0.75,4368,1097.7,1.0,0.058891999999999986
0.75,4435,1067.2,1.0,0.017048
0.75,4480,1098.56,1.0,0.036351999999999995
0.75,4481,1064.2,1.0,0.021815999999999995
0.75,4504,1043.9,1.0,-0.025212
0.75,4586,1073.04,1.0,0.03211200000000002
0.75,4587,1123.06,1.0,0.06661999999999998
0.75,4620,1110.32,1.0,0.029008000000000003
0.75,4642,1098.68,1.0,0.04444
0.75,4719,1002.68,1.0,-0.048512000000000007
0.75,4740,1068.1,1.0,-0.000980000000000002
0.75,4753,1106.26,1.0,0.02644400000000001
0.75,4776,1145.16,1.0,0.09113600000000002
0.75,4787,1094.4,1.0,0.021703999999999994
0.75,4814,1060.78,1.0,0.020612
0.75,4826,1086.64,1.0,0.028743999999999995
0.75,4906,1031.54,1.0,-0.02282
0.75,4947,1046.98,1.0,-0.005372000000000003
1.0,96,1098.28,1.0,0.009103999999999996
1.0,102,1106.34,1.0,0.06609999999999999
1.0,136,1084.46,1.0,0.009236000000000001
1.0,172,1026.46,1.0,-0.032515999999999996
1.0,241,1129.84,1.0,0.062632
1.0,279,982.48,1.0,-0.050783999999999996
1.0,281,1059.88,1.0,0.024104000000000004
1.0,370,1027.8,1.0,-0.021831999999999997
1.0,556,1103.02,1.0,0.046099999999999995
1.0,602,937.8,1.0,-0.12147200000000001
1.0,621,1049.4,1.0,0.005696000000000004
1.0,638,1066.72,1.0,0.005951999999999998
1.0,816,1100.94,1.0,0.029836
1.0,857,1066.0,1.0,0.03025600000000001
1.0,889,1001.24,1.0,-0.06372799999999999
1.0,904,1085.34,1.0,0.015228000000000005
1.0,1011,1130.02,1.0,0.029340000000000005
1.0,1055,1071.34,1.0,0.014076
1.0,1140,1094.92,1.0,0.030144
1.0,1428,1103.9,1.0,0.01951599999999999
1.0,1488,1066.46,1.0,0.007507999999999999
1.0,1600,1079.18,1.0,0.01429200000000001
1.0,1674,1083.1,1.0,0.005779999999999996
1.0,1720,1061.28,1.0,-0.02236799999999999
1.0,1781,1121.92,1.0,0.043359999999999996
1.0,1839,1082.26,1.0,0.02945999999999999
1.0,1897,989.5,1.0,-0.05474000000000001
1.0,1919,1139.72,1.0,0.06571999999999999
1.0,1957,1022.42,1.0,-0.030019999999999988
1.0,1971,1078.0,1.0,0.03940800000000002
1.0,2020,1069.52,1.0,0.005544000000000005
1.0,2109,1119.92,1.0,0.06794399999999999
1.0,2118,1074.66,1.0,0.010772000000000009
1.0,2127,1013.4,1.0,-0.02684800000000001
1.0,2178,998.18,1.0,-0.045436
1.0,2279,1077.88,1.0,-0.0001760000000000045
1.0,2281,1116.62,1.0,0.058203999999999985
1.0,2297,1028.6,1.0,-0.037896
1.0,2327,1082.38,1.0,0.008011999999999997
1.0,2343,1004.28,1.0,-0.018696
1.0,2446,1023.44,1.0,-0.023952
1.0,2460,1097.94,1.0,0.010372
1.0,2718,1105.6,1.0,0.05321600000000001
1.0,2839,1075.02,1.0,-0.003940000000000004
1.0,2861,944.38,1.0,-0.07804400000000002
1.0,2896,1119.36,1.0,0.06272800000000005
1.0,2965,1112.62,1.0,0.08500399999999997
1.0,2989,1024.04,1.0,-0.03552
1.0,3012,1144.62,1.0,0.09084400000000001
1.0,3060,1058.76,1.0,0.003992000000000002
1.0,3123,1063.14,1.0,-0.005716000000000006
1.0,3192,1108.22,1.0,0.022436000000000008
1.0,3197,1096.2,1.0,0.035136
1.0,3207,1141.44,1.0,0.07963200000000002
1.0,3246,1122.98,1.0,0.057140000000000024
1.0,3251,1098.56,1.0,0.032864000000000004
1.0,3259,1080.24,1.0,-0.0018799999999999945
1.0,3376,1056.26,1.0,-0.015235999999999994
1.0,3690,1051.58,1.0,0.0006519999999999979
1.0,3764,1127.6,1.0,0.087856
1.0,3781,1125.02,1.0,0.061132000000000006
1.0,3825,1051.84,1.0,0.008159999999999992
1.0,3830,1106.9,1.0,0.030923999999999983
1.0,3926,1015.56,1.0,-0.028840000000000008
1.0,3955,1066.38,1.0,-0.009492
1.0,3964,1081.42,1.0,0.022204
1.0,3978,1072.36,1.0,0.012256
1.0,4003,1145.76,1.0,0.08944
1.0,4007,1059.56,1.0,-0.007959999999999993
1.0,4047,1132.82,1.0,0.095572
1.0,4177,1073.98,1.0,0.006635999999999998
1.0,4185,1095.18,1.0,0.05979599999999999
1.0,4240,1070.62,1.0,0.041668000000000004
1.0,4242,1104.1,1.0,0.032291999999999994
1.0,4278,1048.72,1.0,-0.007256000000000004
1.0,4304,1093.12,1.0,0.030992000000000006
1.0,4327,1094.84,1.0,0.05348
1.0,4344,1028.44,1.0,-0.011535999999999996
1.0,4349,1126.74,1.0,0.06486000000000001
1.0,4368,1097.7,1.0,0.058891999999999986
1.0,4435,1067.2,1.0,0.017048
1.0,4480,1098.56,1.0,0.036351999999999995
1.0,4481,1064.2,1.0,0.021815999999999995
1.0,4504,1043.9,1.0,-0.025212
1.0,4586,1073.04,1.0,0.03211200000000002
1.0,4587,1123.06,1.0,0.06661999999999998
1.0,4620,1110.32,1.0,0.029008000000000003
1.0,4642,1098.68,1.0,0.04444
1.0,4719,1002.68,1.0,-0.048512000000000007
1.0,4740,1068.1,1.0,-0.000980000000000002
1.0,4753,1106.26,1.0,0.02644400000000001
1.0,4776,1145.16,1.0,0.09113600000000002
1.0,4787,1094.4,1.0,0.021703999999999994
1.0,4814,1060.78,1.0,0.020612
1.0,4826,1086.64,1.0,0.028743999999999995
1.0,4906,1031.54,1.0,-0.02282
1.0,4947,1046.98,1.0,-0.005372000000000003
